ent,mun,est,icpth
20,509,1,30024.807
20,509,2,3150.885
20,509,3,24842.063
20,509,4,35207.551
20,509,5,10.494
20,510,1,27085.159
20,510,2,2864.207
20,510,3,22373.958
20,510,4,31796.359
20,510,5,10.575
20,511,1,25373.996
20,511,2,2698.77
20,511,3,20934.914
20,511,4,29813.078
20,511,5,10.636
20,512,1,36655.3
20,512,2,4001.573
20,512,3,30073.298
20,512,4,43237.303
20,512,5,10.917
20,513,1,29596.733
20,513,2,3145.215
20,513,3,24423.315
20,513,4,34770.152
20,513,5,10.627
20,514,1,26104.906
20,514,2,2750.383
20,514,3,21580.928
20,514,4,30628.884
20,514,5,10.536
20,515,1,41208.815
20,515,2,3412.618
20,515,3,35595.558
20,515,4,46822.072
20,515,5,8.281
20,516,1,29376.625
20,516,2,3100.533
20,516,3,24276.703
20,516,4,34476.547
20,516,5,10.554
20,517,1,32417.785
20,517,2,3379.316
20,517,3,26859.304
20,517,4,37976.266
20,517,5,10.424
20,518,1,41514.025
20,518,2,4747.316
20,518,3,33705.385
20,518,4,49322.665
20,518,5,11.435
20,519,1,40635.457
20,519,2,4290.633
20,519,3,33577.994
20,519,4,47692.92
20,519,5,10.559
20,520,1,33756.71
20,520,2,3526.989
20,520,3,27955.329
20,520,4,39558.091
20,520,5,10.448
20,521,1,24741.997
20,521,2,2997.301
20,521,3,19811.875
20,521,4,29672.118
20,521,5,12.114
20,522,1,27923.618
20,522,2,2979.922
20,522,3,23022.082
20,522,4,32825.154
20,522,5,10.672
20,523,1,49719.44
20,523,2,5347.389
20,523,3,40923.767
20,523,4,58515.112
20,523,5,10.755
20,524,1,40131.247
20,524,2,4323.979
20,524,3,33018.935
20,524,4,47243.559
20,524,5,10.775
20,525,1,37546.228
20,525,2,3139.892
20,525,3,32381.565
20,525,4,42710.892
20,525,5,8.363
20,526,1,28960.167
20,526,2,3070.55
20,526,3,23909.561
20,526,4,34010.773
20,526,5,10.603
20,527,1,26422.446
20,527,2,2852.248
20,527,3,21730.916
20,527,4,31113.975
20,527,5,10.795
20,528,1,42883.165
20,528,2,4634.141
20,528,3,35260.682
20,528,4,50505.648
20,528,5,10.806
20,529,1,24674.237
20,529,2,2598.941
20,529,3,20399.358
20,529,4,28949.115
20,529,5,10.533
20,530,1,39464.73
20,530,2,3381.309
20,530,3,33902.973
20,530,4,45026.488
20,530,5,8.568
20,531,1,40469.206
20,531,2,3479.507
20,531,3,34745.927
20,531,4,46192.486
20,531,5,8.598
20,532,1,26713.577
20,532,2,2830.853
20,532,3,22057.239
20,532,4,31369.916
20,532,5,10.597
20,533,1,39952.07
20,533,2,4164.619
20,533,3,33101.882
20,533,4,46802.259
20,533,5,10.424
20,534,1,31103.78
20,534,2,3260.997
20,534,3,25739.917
20,534,4,36467.642
20,534,5,10.484
20,535,1,28545.838
20,535,2,2991.41
20,535,3,23625.405
20,535,4,33466.27
20,535,5,10.479
20,536,1,32247.391
20,536,2,3444.236
20,536,3,26582.128
20,536,4,37912.655
20,536,5,10.681
20,537,1,27949.282
20,537,2,2384.047
20,537,3,24027.873
20,537,4,31870.69
20,537,5,8.53
20,538,1,34975.108
20,538,2,3675.856
20,538,3,28928.863
20,538,4,41021.354
20,538,5,10.51
20,539,1,46457.568
20,539,2,4911.402
20,539,3,38379.03
20,539,4,54536.105
20,539,5,10.572
20,540,1,48102.567
20,540,2,5020.839
20,540,3,39844.023
20,540,4,56361.112
20,540,5,10.438
20,541,1,32334.265
20,541,2,3444.495
20,541,3,26668.575
20,541,4,37999.955
20,541,5,10.653
20,542,1,31478.148
20,542,2,3356.835
20,542,3,25956.646
20,542,4,36999.649
20,542,5,10.664
20,543,1,29848.908
20,543,2,3131.407
20,543,3,24698.202
20,543,4,34999.614
20,543,5,10.491
20,544,1,46370.25
20,544,2,5043.226
20,544,3,38074.882
20,544,4,54665.619
20,544,5,10.876
20,545,1,46071.807
20,545,2,4796.653
20,545,3,38182.014
20,545,4,53961.599
20,545,5,10.411
20,546,1,39972.745
20,546,2,4232.272
20,546,3,33011.277
20,546,4,46934.213
20,546,5,10.588
20,547,1,30892.525
20,547,2,2718.154
20,547,3,26421.56
20,547,4,35363.491
20,547,5,8.799
20,548,1,29275.494
20,548,2,3057.231
20,548,3,24246.796
20,548,4,34304.191
20,548,5,10.443
20,549,1,33807.983
20,549,2,3525.459
20,549,3,28009.12
20,549,4,39606.847
20,549,5,10.428
20,550,1,45120.279
20,550,2,4729.598
20,550,3,37340.782
20,550,4,52899.775
20,550,5,10.482
20,551,1,56291.832
20,551,2,4677.851
20,551,3,48597.452
20,551,4,63986.213
20,551,5,8.31
20,552,1,32126.636
20,552,2,3431.967
20,552,3,26481.552
20,552,4,37771.719
20,552,5,10.683
20,553,1,65148.8
20,553,2,6862.905
20,553,3,53860.325
20,553,4,76437.275
20,553,5,10.534
20,554,1,26331.704
20,554,2,2257.116
20,554,3,22619.078
20,554,4,30044.33
20,554,5,8.572
20,555,1,36785.813
20,555,2,3854.731
20,555,3,30445.345
20,555,4,43126.281
20,555,5,10.479
20,556,1,36924.206
20,556,2,3926.986
20,556,3,30464.89
20,556,4,43383.523
20,556,5,10.635
20,557,1,42377.665
20,557,2,4432.646
20,557,3,35086.612
20,557,4,49668.719
20,557,5,10.46
20,558,1,35710.733
20,558,2,3746.624
20,558,3,29548.084
20,558,4,41873.381
20,558,5,10.492
20,559,1,34792.117
20,559,2,3633.164
20,559,3,28816.095
20,559,4,40768.14
20,559,5,10.442
20,560,1,34139.755
20,560,2,2907.959
20,560,3,29356.588
20,560,4,38922.922
20,560,5,8.518
20,561,1,29641.72
20,561,2,3155.62
20,561,3,24451.188
20,561,4,34832.253
20,561,5,10.646
20,562,1,32448.377
20,562,2,3394.038
20,562,3,26865.682
20,562,4,38031.072
20,562,5,10.46
20,563,1,29410.16
20,563,2,3100.254
20,563,3,24310.696
20,563,4,34509.625
20,563,5,10.541
20,564,1,27920.062
20,564,2,2977.577
20,564,3,23022.384
20,564,4,32817.741
20,564,5,10.665
20,565,1,43353.068
20,565,2,3541.052
20,565,3,37528.556
20,565,4,49177.58
20,565,5,8.168
20,566,1,29659.344
20,566,2,3105.718
20,566,3,24550.892
20,566,4,34767.796
20,566,5,10.471
20,567,1,29258.219
20,567,2,3080.299
20,567,3,24191.579
20,567,4,34324.86
20,567,5,10.528
20,568,1,38829.681
20,568,2,4061.905
20,568,3,32148.441
20,568,4,45510.92
20,568,5,10.461
20,569,1,31918.43
20,569,2,3334.637
20,569,3,26433.44
20,569,4,37403.42
20,569,5,10.447
20,570,1,46635.665
20,570,2,4882.527
20,570,3,38604.624
20,570,4,54666.707
20,570,5,10.47
21,0,1,49383.584
21,0,2,1590.355
21,0,3,46767.683
21,0,4,51999.484
21,0,5,3.22
21,1,1,40617.991
21,1,2,4249.341
21,1,3,33628.447
21,1,4,47607.534
21,1,5,10.462
21,2,1,36233.64
21,2,2,3800.664
21,2,3,29982.104
21,2,4,42485.176
21,2,5,10.489
21,3,1,46271.334
21,3,2,4813.194
21,3,3,38354.335
21,3,4,54188.334
21,3,5,10.402
21,4,1,39000.932
21,4,2,4080.253
21,4,3,32289.513
21,4,4,45712.351
21,4,5,10.462
21,5,1,38331.241
21,5,2,4189.729
21,5,3,31439.75
21,5,4,45222.732
21,5,5,10.93
21,6,1,30584.747
21,6,2,3216.353
21,6,3,25294.317
21,6,4,35875.177
21,6,5,10.516
21,7,1,28577.344
21,7,2,3037.282
21,7,3,23581.46
21,7,4,33573.228
21,7,5,10.628
21,8,1,40202.059
21,8,2,4198.392
21,8,3,33296.319
21,8,4,47107.8
21,8,5,10.443
21,9,1,41423.186
21,9,2,4325.618
21,9,3,34308.178
21,9,4,48538.194
21,9,5,10.443
21,10,1,38424.314
21,10,2,3144.716
21,10,3,33251.717
21,10,4,43596.912
21,10,5,8.184
21,11,1,26478.31
21,11,2,2319.306
21,11,3,22663.391
21,11,4,30293.229
21,11,5,8.759
21,12,1,31796.677
21,12,2,3347.927
21,12,3,26289.827
21,12,4,37303.526
21,12,5,10.529
21,13,1,38668.453
21,13,2,3229.312
21,13,3,33356.707
21,13,4,43980.199
21,13,5,8.351
21,14,1,31439.476
21,14,2,3305.079
21,14,3,26003.105
21,14,4,36875.848
21,14,5,10.513
21,15,1,49584.5
21,15,2,5183.005
21,15,3,41059.215
21,15,4,58109.785
21,15,5,10.453
21,16,1,35081.731
21,16,2,3659.038
21,16,3,29063.149
21,16,4,41100.313
21,16,5,10.43
21,17,1,37174.114
21,17,2,3063.163
21,17,3,32135.66
21,17,4,42212.568
21,17,5,8.24
21,18,1,41119.337
21,18,2,4310.045
21,18,3,34029.944
21,18,4,48208.731
21,18,5,10.482
21,19,1,52396.883
21,19,2,5453.993
21,19,3,43425.863
21,19,4,61367.904
21,19,5,10.409
21,20,1,38335.549
21,20,2,4020.549
21,20,3,31722.334
21,20,4,44948.764
21,20,5,10.488
21,21,1,44277.344
21,21,2,4607.152
21,21,3,36699.254
21,21,4,51855.434
21,21,5,10.405
21,22,1,27427.354
21,22,2,2878.523
21,22,3,22692.605
21,22,4,32162.104
21,22,5,10.495
21,23,1,29132.441
21,23,2,3067.778
21,23,3,24086.395
21,23,4,34178.487
21,23,5,10.53
21,24,1,40564.816
21,24,2,4287.028
21,24,3,33513.283
21,24,4,47616.35
21,24,5,10.568
21,25,1,35071.215
21,25,2,3659.959
21,25,3,29051.118
21,25,4,41091.311
21,25,5,10.436
21,26,1,36132.868
21,26,2,3797.914
21,26,3,29885.855
21,26,4,42379.881
21,26,5,10.511
21,27,1,29576.015
21,27,2,3106.288
21,27,3,24466.626
21,27,4,34685.404
21,27,5,10.503
21,28,1,24103.081
21,28,2,2554.107
21,28,3,19901.948
21,28,4,28304.213
21,28,5,10.597
21,29,1,33680.735
21,29,2,3541.998
21,29,3,27854.667
21,29,4,39506.804
21,29,5,10.516
21,30,1,28664.812
21,30,2,3002.663
21,30,3,23725.871
21,30,4,33603.753
21,30,5,10.475
21,31,1,36475.28
21,31,2,3830.188
21,31,3,30175.181
21,31,4,42775.379
21,31,5,10.501
21,32,1,32887.139
21,32,2,2855.261
21,32,3,28190.654
21,32,4,37583.625
21,32,5,8.682
21,33,1,30064.505
21,33,2,3172.508
21,33,3,24846.194
21,33,4,35282.816
21,33,5,10.552
21,34,1,48848.348
21,34,2,3979.565
21,34,3,42302.546
21,34,4,55394.151
21,34,5,8.147
21,35,1,39546.336
21,35,2,4128.463
21,35,3,32755.619
21,35,4,46337.053
21,35,5,10.44
21,36,1,25103.08
21,36,2,2119.555
21,36,3,21616.723
21,36,4,28589.438
21,36,5,8.443
21,37,1,51243.083
21,37,2,5480.873
21,37,3,42227.849
21,37,4,60258.317
21,37,5,10.696
21,38,1,40622.616
21,38,2,4238.215
21,38,3,33651.373
21,38,4,47593.859
21,38,5,10.433
21,39,1,32430.248
21,39,2,2743.187
21,39,3,27918.107
21,39,4,36942.389
21,39,5,8.459
21,40,1,37358.843
21,40,2,3916.346
21,40,3,30917.028
21,40,4,43800.658
21,40,5,10.483
21,41,1,59433.762
21,41,2,3942.659
21,41,3,52948.665
21,41,4,65918.859
21,41,5,6.634
21,42,1,30219.135
21,42,2,3193.38
21,42,3,24966.493
21,42,4,35471.778
21,42,5,10.567
21,43,1,38723.699
21,43,2,3172.758
21,43,3,33504.975
21,43,4,43942.422
21,43,5,8.193
21,44,1,36857.42
21,44,2,3066.358
21,44,3,31813.709
21,44,4,41901.131
21,44,5,8.32
21,45,1,43212.682
21,45,2,4506.324
21,45,3,35800.438
21,45,4,50624.926
21,45,5,10.428
21,46,1,36136.907
21,46,2,3779.639
21,46,3,29919.954
21,46,4,42353.86
21,46,5,10.459
21,47,1,41616.401
21,47,2,4332.364
21,47,3,34490.296
21,47,4,48742.507
21,47,5,10.41
21,48,1,36174.949
21,48,2,3803.154
21,48,3,29919.317
21,48,4,42430.581
21,48,5,10.513
21,49,1,24123.649
21,49,2,2041.513
21,49,3,20765.66
21,49,4,27481.639
21,49,5,8.463
21,50,1,26602.997
21,50,2,2835.515
21,50,3,21938.99
21,50,4,31267.004
21,50,5,10.659
21,51,1,49805.591
21,51,2,4135.804
21,51,3,43002.798
21,51,4,56608.383
21,51,5,8.304
21,52,1,29333.874
21,52,2,3104.701
21,52,3,24227.096
21,52,4,34440.653
21,52,5,10.584
21,53,1,43685.683
21,53,2,3566.3
21,53,3,37819.641
21,53,4,49551.725
21,53,5,8.164
21,54,1,40848.152
21,54,2,4269.657
21,54,3,33825.192
21,54,4,47871.112
21,54,5,10.453
21,55,1,39861.327
21,55,2,4164.138
21,55,3,33011.929
21,55,4,46710.725
21,55,5,10.447
21,56,1,32348.954
21,56,2,3417.726
21,56,3,26727.296
21,56,4,37970.612
21,56,5,10.565
21,57,1,23968.865
21,57,2,2570.085
21,57,3,19741.451
21,57,4,28196.278
21,57,5,10.723
21,58,1,30080.195
21,58,2,2543.108
21,58,3,25897.154
21,58,4,34263.236
21,58,5,8.454
21,59,1,38689.976
21,59,2,4030.106
21,59,3,32061.041
21,59,4,45318.91
21,59,5,10.416
21,60,1,34891.672
21,60,2,3652.341
21,60,3,28884.105
21,60,4,40899.239
21,60,5,10.468
21,61,1,27817.249
21,61,2,2964.344
21,61,3,22941.338
21,61,4,32693.161
21,61,5,10.656
21,62,1,36595.935
21,62,2,3833.339
21,62,3,30290.652
21,62,4,42901.217
21,62,5,10.475
21,63,1,41897.872
21,63,2,4368.635
21,63,3,34712.107
21,63,4,49083.638
21,63,5,10.427
21,64,1,31818.895
21,64,2,3356.084
21,64,3,26298.627
21,64,4,37339.162
21,64,5,10.547
21,65,1,33327.713
21,65,2,3532.032
21,65,3,27518.037
21,65,4,39137.388
21,65,5,10.598
21,66,1,32531.297
21,66,2,2756.024
21,66,3,27998.041
21,66,4,37064.553
21,66,5,8.472
21,67,1,38382.183
21,67,2,4017.902
21,67,3,31773.322
21,67,4,44991.044
21,67,5,10.468
21,68,1,29712.917
21,68,2,3144.562
21,68,3,24540.572
21,68,4,34885.261
21,68,5,10.583
21,69,1,37330.432
21,69,2,3905.696
21,69,3,30906.134
21,69,4,43754.73
21,69,5,10.462
21,70,1,30507.04
21,70,2,3203.95
21,70,3,25237.011
21,70,4,35777.069
21,70,5,10.502
21,71,1,44074.902
21,71,2,4599.952
21,71,3,36508.655
21,71,4,51641.15
21,71,5,10.437
21,72,1,27929.804
21,72,2,2925.102
21,72,3,23118.439
21,72,4,32741.17
21,72,5,10.473
21,73,1,34761.051
21,73,2,3635.623
21,73,3,28780.984
21,73,4,40741.118
21,73,5,10.459
21,74,1,46254.268
21,74,2,3727.971
21,74,3,40122.302
21,74,4,52386.233
21,74,5,8.06
21,75,1,33265.547
21,75,2,3480.25
21,75,3,27541.045
21,75,4,38990.049
21,75,5,10.462
21,76,1,37270.766
21,76,2,3896.68
21,76,3,30861.298
21,76,4,43680.235
21,76,5,10.455
21,77,1,28244.079
21,77,2,2989.791
21,77,3,23326.31
21,77,4,33161.847
21,77,5,10.586
21,78,1,28593.188
21,78,2,3016.015
21,78,3,23632.286
21,78,4,33554.091
21,78,5,10.548
21,79,1,38135.843
21,79,2,3979.931
21,79,3,31589.439
21,79,4,44682.248
21,79,5,10.436
21,80,1,24863.499
21,80,2,2631.129
21,80,3,20535.676
21,80,4,29191.321
21,80,5,10.582
21,81,1,33244.691
21,81,2,3495.752
21,81,3,27494.69
21,81,4,38994.691
21,81,5,10.515
21,82,1,48696.931
21,82,2,5082.965
21,82,3,40336.198
21,82,4,57057.663
21,82,5,10.438
21,83,1,28618.394
21,83,2,2999.839
21,83,3,23684.097
21,83,4,33552.69
21,83,5,10.482
21,84,1,27455.468
21,84,2,2899.568
21,84,3,22686.103
21,84,4,32224.834
21,84,5,10.561
21,85,1,49616.011
21,85,2,4858.085
21,85,3,41625.172
21,85,4,57606.85
21,85,5,9.791
21,86,1,30896.41
21,86,2,3264.919
21,86,3,25526.096
21,86,4,36266.723
21,86,5,10.567
21,87,1,29063.443
21,87,2,3073.425
21,87,3,24008.109
21,87,4,34118.777
21,87,5,10.575
21,88,1,31043.414
21,88,2,3250.491
21,88,3,25696.832
21,88,4,36389.997
21,88,5,10.471
21,89,1,25642.108
21,89,2,2725.911
21,89,3,21158.383
21,89,4,30125.833
21,89,5,10.631
21,90,1,51006.099
21,90,2,4221.044
21,90,3,44063.099
21,90,4,57949.099
21,90,5,8.276
21,91,1,43423.036
21,91,2,4517.018
21,91,3,35993.202
21,91,4,50852.87
21,91,5,10.402
21,92,1,31466.041
21,92,2,3320.306
21,92,3,26004.624
21,92,4,36927.459
21,92,5,10.552
21,93,1,31273.268
21,93,2,3305.066
21,93,3,25836.917
21,93,4,36709.618
21,93,5,10.568
21,94,1,44133.509
21,94,2,933.709
21,94,3,42597.694
21,94,4,45669.323
21,94,5,2.116
21,95,1,31506.468
21,95,2,3291.994
21,95,3,26091.62
21,95,4,36921.317
21,95,5,10.449
21,96,1,37921.046
21,96,2,4011.463
21,96,3,31322.777
21,96,4,44519.315
21,96,5,10.578
21,97,1,39879.513
21,97,2,4158.326
21,97,3,33039.676
21,97,4,46719.351
21,97,5,10.427
21,98,1,39384.252
21,98,2,4117.436
21,98,3,32611.673
21,98,4,46156.832
21,98,5,10.455
21,99,1,35909.3
21,99,2,2974.501
21,99,3,31016.682
21,99,4,40801.919
21,99,5,8.283
21,100,1,26826.572
21,100,2,2844.803
21,100,3,22147.288
21,100,4,31505.857
21,100,5,10.604
21,101,1,33649.888
21,101,2,3524.036
21,101,3,27853.365
21,101,4,39446.411
21,101,5,10.473
21,102,1,35211.368
21,102,2,3695.01
21,102,3,29133.618
21,102,4,41289.118
21,102,5,10.494
21,103,1,35891.773
21,103,2,3767.47
21,103,3,29694.836
21,103,4,42088.71
21,103,5,10.497
21,104,1,43050.023
21,104,2,4517.059
21,104,3,35620.122
21,104,4,50479.923
21,104,5,10.493
21,105,1,38164.412
21,105,2,3980.305
21,105,3,31617.392
21,105,4,44711.431
21,105,5,10.429
21,106,1,40996.234
21,106,2,2677.699
21,106,3,36591.811
21,106,4,45400.656
21,106,5,6.532
21,107,1,25863.436
21,107,2,2734.716
21,107,3,21365.228
21,107,4,30361.644
21,107,5,10.574
21,108,1,42494.671
21,108,2,4442.794
21,108,3,35186.925
21,108,4,49802.416
21,108,5,10.455
21,109,1,32317.85
21,109,2,2706.827
21,109,3,27865.516
21,109,4,36770.184
21,109,5,8.376
21,110,1,35591.509
21,110,2,3720.542
21,110,3,29471.762
21,110,4,41711.256
21,110,5,10.453
21,111,1,31331.738
21,111,2,3301.594
21,111,3,25901.099
21,111,4,36762.376
21,111,5,10.538
21,112,1,37389.543
21,112,2,3897.629
21,112,3,30978.514
21,112,4,43800.573
21,112,5,10.424
21,113,1,37592.209
21,113,2,3927.548
21,113,3,31131.967
21,113,4,44052.451
21,113,5,10.448
21,114,1,64956.959
21,114,2,2477.102
21,114,3,60882.489
21,114,4,69031.429
21,114,5,3.813
21,115,1,37749.174
21,115,2,3961.688
21,115,3,31232.778
21,115,4,44265.571
21,115,5,10.495
21,116,1,25530.669
21,116,2,2152.91
21,116,3,21989.448
21,116,4,29071.891
21,116,5,8.433
21,117,1,47875.699
21,117,2,5075.87
21,117,3,39526.635
21,117,4,56224.762
21,117,5,10.602
21,118,1,37064.175
21,118,2,3878.981
21,118,3,30683.819
21,118,4,43444.531
21,118,5,10.466
21,119,1,69584.792
21,119,2,5398.709
21,119,3,60704.706
21,119,4,78464.879
21,119,5,7.758
21,120,1,32695.543
21,120,2,3453.029
21,120,3,27015.816
21,120,4,38375.269
21,120,5,10.561
21,121,1,27433.613
21,121,2,2905.745
21,121,3,22654.087
21,121,4,32213.139
21,121,5,10.592
21,122,1,35529.914
21,122,2,3733.069
21,122,3,29389.562
21,122,4,41670.266
21,122,5,10.507
21,123,1,26919.433
21,123,2,2855.874
21,123,3,22221.938
21,123,4,31616.927
21,123,5,10.609
21,124,1,39967.074
21,124,2,4182.256
21,124,3,33087.875
21,124,4,46846.273
21,124,5,10.464
21,125,1,61398.523
21,125,2,6420.625
21,125,3,50837.534
21,125,4,71959.511
21,125,5,10.457
21,126,1,35471.81
21,126,2,3730.43
21,126,3,29335.798
21,126,4,41607.822
21,126,5,10.517
21,127,1,40183.881
21,127,2,4200.433
21,127,3,33274.783
21,127,4,47092.979
21,127,5,10.453
21,128,1,53442.014
21,128,2,5737.994
21,128,3,44003.853
21,128,4,62880.174
21,128,5,10.737
21,129,1,33151.56
21,129,2,3506.066
21,129,3,27384.594
21,129,4,38918.526
21,129,5,10.576
21,130,1,41622.654
21,130,2,4346.41
21,130,3,34473.446
21,130,4,48771.863
21,130,5,10.442
21,131,1,34665.502
21,131,2,3616.933
21,131,3,28716.177
21,131,4,40614.826
21,131,5,10.434
21,132,1,52682.294
21,132,2,3277.77
21,132,3,47290.841
21,132,4,58073.746
21,132,5,6.222
21,133,1,29735.956
21,133,2,3146.095
21,133,3,24561.089
21,133,4,34910.822
21,133,5,10.58
21,134,1,36267.43
21,134,2,3803.268
21,134,3,30011.611
21,134,4,42523.25
21,134,5,10.487
21,135,1,42533.097
21,135,2,4614.133
21,135,3,34943.524
21,135,4,50122.67
21,135,5,10.848
21,136,1,46454.331
21,136,2,3471.001
21,136,3,40745.043
21,136,4,52163.619
21,136,5,7.472
21,137,1,36859.209
21,137,2,3857.092
21,137,3,30514.857
21,137,4,43203.562
21,137,5,10.464
21,138,1,33893.473
21,138,2,2840.529
21,138,3,29221.218
21,138,4,38565.727
21,138,5,8.381
21,139,1,38010.57
21,139,2,3970.448
21,139,3,31479.764
21,139,4,44541.375
21,139,5,10.446
21,140,1,60569.919
21,140,2,6334.505
21,140,3,50150.586
21,140,4,70989.252
21,140,5,10.458
21,141,1,39732.113
21,141,2,4143.221
21,141,3,32917.122
21,141,4,46547.105
21,141,5,10.428
21,142,1,39953.679
21,142,2,4185.837
21,142,3,33068.59
21,142,4,46838.768
21,142,5,10.477
21,143,1,36636.337
21,143,2,3824.006
21,143,3,30346.406
21,143,4,42926.268
21,143,5,10.438
21,144,1,43762.804
21,144,2,4569.58
21,144,3,36246.514
21,144,4,51279.095
21,144,5,10.442
21,145,1,26474.504
21,145,2,2809.097
21,145,3,21853.95
21,145,4,31095.057
21,145,5,10.611
21,146,1,28994.079
21,146,2,3050.567
21,146,3,23976.342
21,146,4,34011.816
21,146,5,10.521
21,147,1,36126.104
21,147,2,3780.708
21,147,3,29907.393
21,147,4,42344.815
21,147,5,10.465
21,148,1,38627.797
21,148,2,3245.2
21,148,3,33289.918
21,148,4,43965.675
21,148,5,8.401
21,149,1,43706.31
21,149,2,4596.619
21,149,3,36145.545
21,149,4,51267.075
21,149,5,10.517
21,150,1,28130.858
21,150,2,2983.39
21,150,3,23223.618
21,150,4,33038.098
21,150,5,10.605
21,151,1,36891.389
21,151,2,3863.714
21,151,3,30536.146
21,151,4,43246.632
21,151,5,10.473
21,152,1,34189.113
21,152,2,2897.888
21,152,3,29422.512
21,152,4,38955.714
21,152,5,8.476
21,153,1,42835.767
21,153,2,4465.089
21,153,3,35491.349
21,153,4,50180.185
21,153,5,10.424
21,154,1,45431.406
21,154,2,3668.838
21,154,3,39396.703
21,154,4,51466.108
21,154,5,8.076
21,155,1,40114.337
21,155,2,4182.335
21,155,3,33235.008
21,155,4,46993.666
21,155,5,10.426
21,156,1,50149.159
21,156,2,2177.243
21,156,3,46567.912
21,156,4,53730.406
21,156,5,4.342
